id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,dayRate,afternoonRate,nightRate,deepRate,timeType,caseNumFinish,avgUploadNum,avgScore,avgScoreIgnoreUndo,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7
232,598,5,0,0,0,0,0,0,0,6,4,40,82,60,74,74,74,31,32,2,23,34,22,12,23,0.008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.006688963210702341,0.06688963210702341,0.137123745819398,0.10033444816053512,0.12374581939799333,0.12374581939799333,0.12374581939799333,0.05183946488294314,0.05351170568561873,0.0033444816053511705,0.038461538461538464,0.0568561872909699,0.03678929765886288,0.020066889632107024,0.038461538461538464,0.22073578595317725,0.5769230769230769,0.1939799331103679,0.008361204013377926,1,190,3.147368421052632,91.75755,96.58689473684211,1195.6261403508774,34,2.125,2.125,100.0,100.0,44,2.0,2.095238095238096,95.45454545454544,100.0,52,2.4761904761904763,4.333333333333333,35.78619047619048,62.62583333333333,192,6.4,6.620689655172414,86.66666666666669,89.65517241379311,53,1.5142857142857142,1.5142857142857142,100.0,100.0,26,1.368421052631579,1.368421052631579,100.0,100.0,178,5.393939393939394,5.393939393939394,100.0,100.0,74,1.5416666666666667,1.5416666666666667,100.0,100.0,1.0,0.9545454545454546,0.5714285714285714,0.9666666666666668,1.0,1.0,1.0,1.0,80.41267834328681,85.01853834442613,80.6500865744237,48.48583584406099,88.84970569783844,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
233,295,9,8,1,0,0,0,0,0,0,0,0,0,10,14,18,7,9,11,14,34,41,68,18,33,0.030508474576271188,0.02711864406779661,0.003389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.04745762711864407,0.061016949152542375,0.023728813559322038,0.030508474576271188,0.03728813559322034,0.04745762711864407,0.1152542372881356,0.13898305084745766,0.2305084745762712,0.061016949152542375,0.11186440677966103,0.0,0.2338983050847457,0.7050847457627121,0.061016949152542375,2,200,1.475,100.0,100.0,293.7472499999999,65,4.0625,4.0625,100.0,100.0,76,3.4545454545454546,3.4545454545454546,100.0,100.0,30,1.4285714285714286,1.4285714285714286,100.0,100.0,98,3.2666666666666666,3.2666666666666666,100.0,100.0,40,1.1428571428571428,1.1428571428571428,100.0,100.0,21,1.1052631578947372,1.1052631578947372,100.0,100.0,38,1.1515151515151516,1.1515151515151516,100.0,100.0,54,1.125,1.125,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.22006031281512,85.01853834442613,85.78988395121581,100.0,94.6547999213338,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
234,239,0,0,0,0,0,0,0,0,9,15,37,17,4,13,17,16,15,8,13,20,13,39,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037656903765690385,0.06276150627615062,0.15481171548117156,0.07112970711297073,0.016736401673640166,0.05439330543933055,0.07112970711297073,0.06694560669456066,0.06276150627615062,0.03347280334728033,0.05439330543933055,0.08368200836820082,0.05439330543933055,0.16317991631799164,0.012552301255230124,0.0,0.3263598326359833,0.30543933054393296,0.3682008368200837,0.0,2,192,1.2447916666666667,91.27085,95.07380208333332,386.87248263888887,15,0.9375,1.1538461538461535,81.25,100.0,26,1.181818181818182,1.3,87.12136363636364,95.8335,21,1.0,1.1666666666666667,71.70666666666669,83.65777777777778,36,1.2,1.2857142857142858,79.028,84.67285714285715,41,1.1714285714285717,1.1714285714285717,100.0,100.0,33,1.7368421052631582,1.8333333333333333,80.17526315789473,84.62944444444446,34,1.0303030303030305,1.0303030303030305,100.0,100.0,63,1.3125,1.3125,98.61104166666668,98.61104166666668,0.8125,0.9090909090909092,0.8571428571428571,0.9333333333333332,1.0,0.9473684210526316,1.0,1.0,78.77399625452631,64.75432808762503,73.73024460876269,80.04663972386399,83.41393967297715,79.47391474223245,85.39613753768013,82.00934285641185,81.36742280665713
235,399,66,29,6,0,0,0,0,0,0,0,4,6,11,16,11,45,12,4,11,18,34,51,27,48,0.16541353383458646,0.07268170426065163,0.015037593984962403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025062656641605,0.015037593984962403,0.02756892230576441,0.04010025062656642,0.02756892230576441,0.11278195488721805,0.030075187969924814,0.010025062656641605,0.02756892230576441,0.045112781954887216,0.08521303258145363,0.12781954887218044,0.06766917293233082,0.12030075187969926,0.02506265664160401,0.2481203007518797,0.4736842105263158,0.2531328320802005,2,199,2.0050251256281406,100.0,100.0,245.87453936348405,52,2.1666666666666665,2.1666666666666665,100.0,100.0,45,1.5,1.5,100.0,100.0,25,1.6666666666666667,1.6666666666666667,100.0,100.0,113,3.2285714285714286,3.2285714285714286,100.0,100.0,76,2.1714285714285717,2.1714285714285717,100.0,100.0,34,1.8888888888888888,1.8888888888888888,100.0,100.0,38,1.3103448275862069,1.3103448275862069,100.0,100.0,81,1.62,1.62,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.04112675476752,82.49521743635493,82.65869217177855,94.38012146099034,91.77747952770618,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
236,198,12,6,0,0,0,0,0,0,0,0,3,5,7,8,8,5,11,16,10,22,26,17,23,19,0.060606060606060615,0.030303030303030307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515154,0.02525252525252525,0.03535353535353535,0.040404040404040414,0.040404040404040414,0.02525252525252525,0.05555555555555555,0.08080808080808081,0.0505050505050505,0.1111111111111111,0.13131313131313133,0.08585858585858586,0.11616161616161615,0.09595959595959597,0.0404040404040404,0.2777777777777778,0.5909090909090908,0.09090909090909093,2,173,1.1445086705202312,83.85834999999999,96.94606936416183,10.903275529865127,13,0.9285714285714286,1.3,70.0,98.0,24,1.0434782608695652,1.263157894736842,82.6086956521739,100.0,11,0.7333333333333333,1.5714285714285714,41.11133333333334,88.09571428571431,27,0.8709677419354839,1.173913043478261,72.25806451612904,97.3913043478261,37,1.0571428571428572,1.1212121212121209,91.42857142857143,96.96969696969695,21,1.05,1.1052631578947372,89.5,94.2105263157895,32,1.0666666666666669,1.1851851851851851,89.16666666666669,99.07407407407408,55,1.0377358490566038,1.1,91.8867924528302,97.4,0.7142857142857143,0.8260869565217391,0.4666666666666667,0.7419354838709677,0.9428571428571428,0.95,0.9,0.9433962264150944,69.65162951603497,58.45606737485552,68.97605989900848,41.523420163054006,67.06489028445559,77.57248810541024,86.01339891335421,76.92379701679097,80.68291437135082
237,177,13,15,1,0,0,0,0,0,0,0,0,2,10,1,3,16,8,3,10,5,13,23,14,40,0.07344632768361582,0.0847457627118644,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011299435028248588,0.05649717514124294,0.005649717514124294,0.01694915254237288,0.0903954802259887,0.04519774011299435,0.01694915254237288,0.05649717514124294,0.02824858757062147,0.07344632768361582,0.12994350282485875,0.07909604519774012,0.2259887005649717,0.011299435028248588,0.23163841807909605,0.5932203389830508,0.1638418079096045,2,84,2.107142857142857,38.358442211055284,90.87297619047621,47.555952380952384,7,0.2916666666666667,1.0,29.16666666666667,100.0,33,1.1,1.65,60.0,90.0,4,0.26666666666666666,2.0,6.666666666666668,50.0,1,0.028571428571428567,1.0,2.8571428571428568,100.0,57,1.6285714285714286,1.78125,85.238,93.2290625,16,0.8888888888888888,2.2857142857142856,20.555555555555557,52.85714285714285,0,0.0,-0.0,0.0,-0.0,84,1.68,2.5454545454545454,60.6,91.8181818181818,0.2916666666666667,0.6666666666666666,0.13333333333333333,0.028571428571428567,0.9142857142857144,0.3888888888888889,0.0,0.66,30.78780888226469,23.29324575891562,52.563987139051996,10.652627650834079,2.213461125506517,72.5874074061169,31.196625243284213,0.0,53.7951167344082
238,261,20,16,1,0,0,0,0,0,0,6,13,13,14,8,9,19,12,10,20,13,17,27,28,15,0.07662835249042145,0.06130268199233716,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0,0.02298850574712644,0.049808429118773936,0.049808429118773936,0.05363984674329502,0.03065134099616858,0.03448275862068965,0.07279693486590039,0.045977011494252866,0.038314176245210725,0.07662835249042145,0.049808429118773936,0.06513409961685822,0.10344827586206896,0.10727969348659004,0.057471264367816084,0.12260536398467435,0.27586206896551724,0.4597701149425287,0.1417624521072797,2,200,1.305,100.0,100.0,64.31299999999999,18,1.2857142857142858,1.2857142857142858,100.0,100.0,25,1.0869565217391304,1.0869565217391304,100.0,100.0,21,1.4,1.4,100.0,100.0,37,1.1935483870967742,1.1935483870967742,100.0,100.0,42,1.2,1.2,100.0,100.0,45,2.25,2.25,100.0,100.0,34,1.1333333333333333,1.1333333333333333,100.0,100.0,63,1.1886792452830188,1.1886792452830188,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.99331444719022,84.45076708321007,86.1821101248865,96.52594505843837,92.27574598151243,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
239,252,0,0,0,0,0,0,3,17,20,16,14,6,7,8,26,15,22,11,11,17,19,29,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.06746031746031746,0.07936507936507936,0.06349206349206349,0.05555555555555555,0.023809523809523808,0.027777777777777776,0.031746031746031744,0.10317460317460317,0.05952380952380953,0.0873015873015873,0.04365079365079365,0.04365079365079365,0.06746031746031746,0.07539682539682539,0.11507936507936507,0.04365079365079365,0.0,0.3015873015873016,0.3531746031746032,0.34523809523809523,0.0,1,199,1.2663316582914572,99.94974874371859,99.94974874371859,1582.2829983249585,26,1.0833333333333333,1.0833333333333333,99.58333333333331,99.58333333333331,31,1.0333333333333334,1.0333333333333334,99.66666666666669,99.66666666666669,18,1.2,1.2,100.0,100.0,77,2.2,2.2,99.71428571428572,99.71428571428572,37,1.0571428571428572,1.0571428571428572,100.0,100.0,22,1.2222222222222223,1.2222222222222223,100.0,100.0,30,1.0344827586206895,1.0344827586206895,100.0,100.0,55,1.1,1.1,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.98201848152823,82.304983913286,82.50650535332339,94.38012146099034,91.64703368331608,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
240,131,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,11,12,14,4,7,27,35,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076335877862595426,0.0,0.0,0.06106870229007633,0.0,0.0,0.022900763358778626,0.08396946564885496,0.0916030534351145,0.1068702290076336,0.03053435114503817,0.053435114503816786,0.20610687022900764,0.267175572519084,0.053435114503816786,0.015267175572519085,0.06870229007633588,0.3053435114503817,0.6259541984732825,0.0,2,73,1.7945205479452055,35.84587939698493,97.71684931506849,308.13036529680363,37,1.5416666666666667,2.3125,66.66666666666667,100.0,39,1.3,1.7727272727272727,73.33333333333333,100.0,5,0.3333333333333333,2.5,13.333333333333336,100.0,1,0.028571428571428567,1.0,2.8571428571428568,100.0,37,1.0571428571428572,1.3703703703703705,75.238,97.53074074074074,0,0.0,-0.0,0.0,-0.0,2,0.06896551724137931,2.0,3.4482758620689653,100.0,39,0.78,1.7727272727272727,42.0,95.45454545454544,0.6666666666666666,0.7333333333333333,0.13333333333333333,0.028571428571428567,0.7714285714285715,0.0,0.03448275862068965,0.44,28.173581465109287,53.80501533712134,58.66847497627988,11.54371802449398,2.213461125506517,61.63367410180322,0.0,2.635959637713677,34.88834851795568
241,821,6,0,0,0,0,0,0,0,41,139,96,43,10,1,0,23,30,39,51,49,13,96,101,83,0.0073081607795371486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049939098660170524,0.16930572472594396,0.1169305724725944,0.05237515225334957,0.012180267965895249,0.001218026796589525,0.0,0.028014616321559074,0.03654080389768575,0.04750304506699148,0.06211936662606578,0.05968331303288672,0.015834348355663826,0.1169305724725944,0.12302070645554206,0.10109622411693056,0.3885505481120585,0.12545676004872108,0.4786845310596834,0.0073081607795371486,2,200,4.105,100.0,100.0,1041.9306666666666,104,6.5,6.5,100.0,100.0,90,4.090909090909091,4.090909090909091,100.0,100.0,193,9.19047619047619,9.19047619047619,100.0,100.0,214,7.133333333333334,7.133333333333334,100.0,100.0,50,1.4285714285714286,1.4285714285714286,100.0,100.0,136,7.157894736842105,7.157894736842105,100.0,100.0,77,2.333333333333333,2.333333333333333,100.0,100.0,101,2.1041666666666665,2.1041666666666665,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.22006031281512,85.01853834442613,85.78988395121581,100.0,94.6547999213338,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
242,235,2,0,0,0,0,0,0,0,0,0,3,28,21,5,5,13,27,21,23,17,17,31,20,2,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01276595744680851,0.11914893617021274,0.08936170212765958,0.02127659574468085,0.02127659574468085,0.05531914893617021,0.1148936170212766,0.08936170212765958,0.09787234042553193,0.07234042553191489,0.07234042553191489,0.13191489361702127,0.0851063829787234,0.00851063829787234,0.13191489361702127,0.3914893617021277,0.4680851063829787,0.00851063829787234,2,198,1.1868686868686869,99.39698492462313,99.89898989898991,1234.6898989898993,24,1.0,1.0,100.0,100.0,34,1.1333333333333333,1.1333333333333333,100.0,100.0,23,1.5333333333333334,1.5333333333333334,98.66666666666669,98.66666666666669,47,1.3428571428571427,1.3428571428571427,100.0,100.0,34,0.9714285714285714,1.0,97.14285714285714,100.0,28,1.5555555555555556,1.5555555555555556,100.0,100.0,31,1.0689655172413792,1.0689655172413792,100.0,100.0,58,1.16,1.16,100.0,100.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,85.62174436074174,82.49521743635493,82.65869217177855,93.9563545177412,91.77747952770618,77.9058004171619,90.65281202336563,82.12812300167268,83.39947579015286
243,214,9,0,0,0,0,0,0,0,0,1,0,0,2,25,40,42,26,17,14,3,2,8,14,11,0.04205607476635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.009345794392523364,0.11682242990654206,0.18691588785046728,0.19626168224299065,0.12149532710280375,0.0794392523364486,0.06542056074766353,0.014018691588785048,0.009345794392523364,0.037383177570093455,0.06542056074766353,0.0514018691588785,0.004672897196261682,0.7102803738317757,0.24299065420560745,0.04205607476635514,1,200,1.07,100.0,100.0,26.992916666666666,17,1.0625,1.0625,100.0,100.0,23,1.0454545454545454,1.0454545454545454,100.0,100.0,22,1.0476190476190477,1.0476190476190477,100.0,100.0,34,1.1333333333333333,1.1333333333333333,100.0,100.0,37,1.0571428571428572,1.0571428571428572,100.0,100.0,20,1.0526315789473684,1.0526315789473684,100.0,100.0,33,1.0,1.0,100.0,100.0,53,1.1041666666666667,1.1041666666666667,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.22006031281512,85.01853834442613,85.78988395121581,100.0,94.6547999213338,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
244,218,0,0,0,0,0,0,2,19,18,16,18,14,10,3,17,28,7,14,16,10,11,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0871559633027523,0.08256880733944955,0.07339449541284404,0.08256880733944955,0.06422018348623854,0.045871559633027525,0.013761467889908258,0.0779816513761468,0.12844036697247707,0.03211009174311927,0.06422018348623854,0.07339449541284404,0.045871559633027525,0.05045871559633028,0.041284403669724766,0.022935779816513763,0.004587155963302753,0.3990825688073395,0.3623853211009174,0.23853211009174316,0.0,0,186,1.1720430107526882,93.06532663316581,99.56989247311829,6.993637992831543,28,1.1666666666666667,1.2173913043478262,95.83333333333331,100.0,31,1.0333333333333334,1.0689655172413792,96.66666666666669,100.0,17,1.1333333333333333,2.125,53.33333333333334,100.0,32,0.9142857142857144,1.1428571428571428,80.0,100.0,43,1.2285714285714286,1.2285714285714286,100.0,100.0,20,1.1111111111111112,1.25,84.44444444444444,95.0,30,1.0344827586206895,1.0344827586206895,100.0,100.0,56,1.12,1.1428571428571428,98.0,100.0,0.9583333333333334,0.9666666666666668,0.5333333333333333,0.8,1.0,0.8888888888888888,1.0,0.98,74.81378370601911,77.55922438833174,78.70989773336,48.06899585339277,72.24207920962891,80.83709262611892,77.50289516570929,82.12812300167268,81.46196166993849
245,334,0,0,0,0,0,0,0,1,9,18,13,19,13,15,9,28,26,25,34,31,24,28,23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002994011976047905,0.026946107784431142,0.053892215568862284,0.03892215568862276,0.05688622754491018,0.03892215568862276,0.04491017964071856,0.026946107784431142,0.08383233532934131,0.07784431137724551,0.0748502994011976,0.10179640718562874,0.09281437125748504,0.0718562874251497,0.08383233532934131,0.0688622754491018,0.053892215568862284,0.17964071856287425,0.34730538922155685,0.4730538922155688,0.0,2,137,2.437956204379562,66.19720000000001,96.63824817518248,269.25717761557166,23,1.6428571428571428,2.090909090909091,78.57142857142857,100.0,19,0.8260869565217391,2.1111111111111107,39.130434782608695,100.0,6,0.4,3.0,13.333333333333336,100.0,4,0.12903225806451613,1.3333333333333333,9.677419354838712,100.0,66,1.8857142857142857,2.8695652173913038,62.46028571428572,95.04826086956524,47,2.35,2.35,85.1665,85.1665,56,1.8666666666666667,1.8666666666666667,98.33333333333331,98.33333333333331,135,2.547169811320755,2.7,94.33962264150944,100.0,0.7857142857142857,0.39130434782608703,0.13333333333333333,0.0967741935483871,0.6571428571428571,1.0,1.0,0.9433962264150944,53.35911417695928,63.62079540321247,33.112534192925374,12.228877904377926,9.141022706329618,53.72570199733014,87.46677468660144,85.78456519199598,81.79264133290134
246,244,6,20,10,0,1,0,0,0,5,1,21,60,11,9,12,18,9,12,23,13,1,5,7,0,0.024590163934426233,0.08196721311475409,0.04098360655737705,0.0,0.004098360655737704,0.0,0.0,0.0,0.020491803278688527,0.004098360655737704,0.0860655737704918,0.2459016393442623,0.04508196721311476,0.036885245901639344,0.049180327868852465,0.07377049180327869,0.036885245901639344,0.049180327868852465,0.0942622950819672,0.05327868852459016,0.004098360655737704,0.020491803278688527,0.02868852459016393,0.0,0.35655737704918034,0.29098360655737704,0.20081967213114754,0.15163934426229508,0,190,1.2842105263157897,93.65834999999998,98.58773684210527,1706.6901754385965,15,0.9375,1.25,75.0,100.0,22,1.0,1.1578947368421053,86.36363636363636,100.0,19,0.9047619047619048,1.0,82.46047619047621,91.14052631578949,42,1.4,1.5,92.22233333333334,98.80964285714286,46,1.3142857142857145,1.3142857142857145,100.0,100.0,26,1.368421052631579,1.5294117647058822,84.21052631578948,94.11764705882355,45,1.3636363636363635,1.3636363636363635,100.0,100.0,50,1.0416666666666667,1.0869565217391304,95.83333333333331,100.0,0.75,0.8636363636363636,0.9047619047619048,0.9333333333333332,1.0,0.8947368421052632,1.0,0.9583333333333334,78.26075925276074,59.644702983375886,70.11370157292713,86.40394555863995,86.83893961222664,79.47391474223245,83.6121555887068,82.00934285641185,77.98937110756512
247,177,13,2,1,0,0,0,0,0,0,0,10,2,11,2,12,6,3,3,4,10,28,20,28,22,0.07344632768361582,0.011299435028248588,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05649717514124294,0.011299435028248588,0.062146892655367235,0.011299435028248588,0.06779661016949153,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.02259887005649717,0.05649717514124294,0.15819209039548024,0.11299435028248588,0.15819209039548024,0.12429378531073447,0.06779661016949153,0.2090395480225989,0.6327683615819208,0.0903954802259887,2,151,1.1721854304635762,74.54165,98.73066225165563,3.099448123620309,13,0.8125,1.0,81.25,100.0,29,1.318181818181818,1.45,87.87863636363636,96.6665,8,0.3809523809523809,1.1428571428571428,25.396666666666665,76.18999999999998,10,0.3333333333333333,1.1111111111111112,29.16666666666667,97.22222222222223,35,1.0,1.0294117647058822,97.14285714285714,100.0,7,0.3684210526315789,1.1666666666666667,31.578947368421048,100.0,36,1.0909090909090908,1.1612903225806452,93.93939393939394,100.0,54,1.125,1.173913043478261,95.83333333333331,100.0,0.8125,0.9090909090909092,0.3333333333333333,0.3,0.9714285714285714,0.3157894736842105,0.9393939393939394,0.9583333333333334,57.22422195070202,66.3883741519975,74.03715853091911,31.139246897811816,26.55129468443536,76.89098179554063,28.061702814117595,76.9365965506871,77.78842018010698
248,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,15,186,12,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008658008658008658,0.03896103896103896,0.06493506493506493,0.8051948051948052,0.05194805194805195,0.0,0.0,0.030303030303030307,0.0,0.0,0.0,0.9177489177489178,0.08225108225108227,0.0,1,173,1.3352601156069364,82.2277889447236,94.58572254335259,418.28015414258186,33,1.375,1.4347826086956519,87.5,91.30434782608695,34,1.1333333333333333,1.1724137931034482,93.33333333333331,96.55172413793105,3,0.2,1.0,20.0,100.0,31,0.8857142857142857,1.1071428571428572,76.09514285714286,95.11892857142857,40,1.1428571428571428,1.3333333333333333,74.28571428571429,86.66666666666669,33,1.8333333333333333,2.75,61.111111111111114,91.66666666666669,36,1.2413793103448276,1.2413793103448276,100.0,100.0,80,1.6,1.6326530612244898,96.0,97.95918367346937,0.9583333333333334,0.9666666666666668,0.2,0.8,0.8571428571428571,0.6666666666666666,1.0,0.98,66.49012468795804,78.129990884608,78.684116526572,17.06299047115389,71.67371249038769,67.337945862686,55.96970113031193,82.12812300167268,80.93441713627213
249,162,0,0,0,0,0,0,0,2,5,14,29,27,9,2,6,24,14,13,2,1,4,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0308641975308642,0.08641975308641975,0.17901234567901236,0.16666666666666666,0.05555555555555555,0.012345679012345678,0.037037037037037035,0.14814814814814814,0.08641975308641975,0.08024691358024691,0.012345679012345678,0.006172839506172839,0.02469135802469136,0.04938271604938271,0.012345679012345678,0.0,0.4753086419753086,0.41975308641975306,0.10493827160493828,0.0,0,154,1.051948051948052,76.125,98.86363636363636,0.06677489177489178,16,1.0,1.0666666666666669,93.75,100.0,19,0.8636363636363636,1.0,86.36363636363636,100.0,3,0.14285714285714285,1.5,9.523809523809524,100.0,4,0.13333333333333333,1.3333333333333333,10.0,100.0,36,1.0285714285714285,1.0285714285714285,100.0,100.0,18,0.9473684210526316,1.125,75.0,89.0625,34,1.0303030303030305,1.0303030303030305,100.0,100.0,49,1.0208333333333333,1.0425531914893618,97.91666666666669,100.0,0.9375,0.8636363636363636,0.09523809523809523,0.1,1.0,0.8421052631578947,1.0,0.9791666666666666,60.4046127769856,77.61454877239134,70.11370157292713,7.943624453384187,8.580834155863911,79.47391474223245,77.54148661419941,82.00934285641185,79.95944904847457
